time_s,neural_action,confidence,management_action,pmu_weights
1.899,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.919,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.939,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.959,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.979,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.999,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.019,DOWNWEIGHT_PMU2,0.9999206412469853,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.039,DOWNWEIGHT_PMU2,0.9999999805573233,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.059,DOWNWEIGHT_PMU2,0.9999999813699573,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.079,DOWNWEIGHT_PMU2,0.9999999659099641,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.099,DOWNWEIGHT_PMU2,0.9999999752014523,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.119,DOWNWEIGHT_PMU2,0.9999999833260166,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.139,DOWNWEIGHT_PMU2,0.9999999677988342,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.1590000000000003,DOWNWEIGHT_PMU2,0.9999998976782796,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.179,DOWNWEIGHT_PMU2,0.9999999834428643,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.199,DOWNWEIGHT_PMU2,0.9999999955256262,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.219,DOWNWEIGHT_PMU2,0.999999985826461,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.239,DOWNWEIGHT_PMU2,0.9999999675662944,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.259,DOWNWEIGHT_PMU2,0.9999998465713997,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.279,DOWNWEIGHT_PMU2,0.9999999875294517,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.299,DOWNWEIGHT_PMU2,0.9999992594125582,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.319,DOWNWEIGHT_PMU2,0.9999999809966126,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.339,DOWNWEIGHT_PMU2,0.9999999831074015,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.359,DOWNWEIGHT_PMU2,0.9999999817483126,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.379,DOWNWEIGHT_PMU2,0.9999999445597811,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.399,DOWNWEIGHT_PMU2,0.9999999083395303,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.419,DOWNWEIGHT_PMU2,0.9999999788019744,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
