time_s,neural_action,confidence,management_action,pmu_weights
2.219,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.239,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.259,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.279,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.299,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.319,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.339,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.359,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.379,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.399,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.419,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.439,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.459,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.479,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.499,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.519,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.539,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.559,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.579,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.599,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.619,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.639,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.6590000000000003,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.6790000000000003,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.699,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.719,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.739,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.759,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.779,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.799,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.819,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
